45,00101101,89,01011001,134,10000110
20,00010100,84,01010100,104,01101000
77,01001101,34,00100010,111,01101111
4,00000100,48,00110000,52,00110100
78,01001110,24,00011000,102,01100110
65,01000001,103,01100111,168,10101000
43,00101011,77,01001101,120,01111000
100,01100100,97,01100001,197,11000101
76,01001100,16,00010000,92,01011100
57,00111001,5,00000101,62,00111110
97,01100001,123,01111011,220,11011100
95,01011111,8,00001000,103,01100111
33,00100001,54,00110110,87,01010111
64,01000000,32,00100000,96,01100000
95,01011111,2,00000010,97,01100001
106,01101010,27,00011011,133,10000101
80,01010000,87,01010111,167,10100111
66,01000010,71,01000111,137,10001001
101,01100101,45,00101101,146,10010010
20,00010100,64,01000000,84,01010100
7,00000111,89,01011001,96,01100000
24,00011000,65,01000001,89,01011001
99,01100011,62,00111110,161,10100001
94,01011110,34,00100010,128,10000000
92,01011100,98,01100010,190,10111110
21,00010101,87,01010111,108,01101100
17,00010001,69,01000101,86,01010110
127,01111111,3,00000011,130,10000010
89,01011001,21,00010101,110,01101110
59,00111011,6,00000110,65,01000001
61,00111101,83,01010011,144,10010000
22,00010110,23,00010111,45,00101101
85,01010101,76,01001100,161,10100001
22,00010110,60,00111100,82,01010010
10,00001010,78,01001110,88,01011000
108,01101100,57,00111001,165,10100101
41,00101001,69,01000101,110,01101110
39,00100111,117,01110101,156,10011100
115,01110011,74,01001010,189,10111101
61,00111101,90,01011010,151,10010111
26,00011010,83,01010011,109,01101101
46,00101110,116,01110100,162,10100010
16,00010000,1,00000001,17,00010001
83,01010011,78,01001110,161,10100001
9,00001001,63,00111111,72,01001000
108,01101100,63,00111111,171,10101011
60,00111100,35,00100011,95,01011111
99,01100011,8,00001000,107,01101011
90,01011010,56,00111000,146,10010010
115,01110011,104,01101000,219,11011011
45,00101101,77,01001101,122,01111010
61,00111101,89,01011001,150,10010110
44,00101100,52,00110100,96,01100000
14,00001110,112,01110000,126,01111110
13,00001101,58,00111010,71,01000111
6,00000110,107,01101011,113,01110001
124,01111100,72,01001000,196,11000100
102,01100110,51,00110011,153,10011001
14,00001110,110,01101110,124,01111100
28,00011100,29,00011101,57,00111001
95,01011111,94,01011110,189,10111101
8,00001000,107,01101011,115,01110011
66,01000010,56,00111000,122,01111010
79,01001111,56,00111000,135,10000111
56,00111000,92,01011100,148,10010100
98,01100010,37,00100101,135,10000111
42,00101010,102,01100110,144,10010000
101,01100101,88,01011000,189,10111101
5,00000101,14,00001110,19,00010011
56,00111000,98,01100010,154,10011010
11,00001011,16,00010000,27,00011011
31,00011111,114,01110010,145,10010001
76,01001100,58,00111010,134,10000110
59,00111011,64,01000000,123,01111011
61,00111101,98,01100010,159,10011111
121,01111001,64,01000000,185,10111001
120,01111000,57,00111001,177,10110001
16,00010000,127,01111111,143,10001111
4,00000100,100,01100100,104,01101000
3,00000011,5,00000101,8,00001000
94,01011110,123,01111011,217,11011001
50,00110010,127,01111111,177,10110001
42,00101010,84,01010100,126,01111110
48,00110000,45,00101101,93,01011101
15,00001111,101,01100101,116,01110100
105,01101001,117,01110101,222,11011110
92,01011100,91,01011011,183,10110111
55,00110111,59,00111011,114,01110010
123,01111011,109,01101101,232,11101000
55,00110111,125,01111101,180,10110100
33,00100001,11,00001011,44,00101100
127,01111111,91,01011011,218,11011010
34,00100010,88,01011000,122,01111010
13,00001101,7,00000111,20,00010100
24,00011000,65,01000001,89,01011001
99,01100011,82,01010010,181,10110101
110,01101110,40,00101000,150,10010110
55,00110111,65,01000001,120,01111000
106,01101010,27,00011011,133,10000101
15,00001111,15,00001111,30,00011110
41,00101001,77,01001101,118,01110110
6,00000110,126,01111110,132,10000100
122,01111010,96,01100000,218,11011010
92,01011100,56,00111000,148,10010100
52,00110100,6,00000110,58,00111010
78,01001110,31,00011111,109,01101101
6,00000110,33,00100001,39,00100111
127,01111111,58,00111010,185,10111001
122,01111010,126,01111110,248,11111000
46,00101110,127,01111111,173,10101101
26,00011010,51,00110011,77,01001101
32,00100000,60,00111100,92,01011100
123,01111011,46,00101110,169,10101001
95,01011111,7,00000111,102,01100110
49,00110001,39,00100111,88,01011000
65,01000001,5,00000101,70,01000110
101,01100101,27,00011011,128,10000000
38,00100110,45,00101101,83,01010011
23,00010111,12,00001100,35,00100011
9,00001001,29,00011101,38,00100110
29,00011101,13,00001101,42,00101010
87,01010111,24,00011000,111,01101111
9,00001001,68,01000100,77,01001101
37,00100101,56,00111000,93,01011101
75,01001011,86,01010110,161,10100001
60,00111100,24,00011000,84,01010100
101,01100101,104,01101000,205,11001101
104,01101000,52,00110100,156,10011100
53,00110101,98,01100010,151,10010111
46,00101110,33,00100001,79,01001111
122,01111010,13,00001101,135,10000111
97,01100001,71,01000111,168,10101000
12,00001100,73,01001001,85,01010101
46,00101110,29,00011101,75,01001011
12,00001100,55,00110111,67,01000011
48,00110000,118,01110110,166,10100110
35,00100011,34,00100010,69,01000101
58,00111010,60,00111100,118,01110110
1,00000001,17,00010001,18,00010010
43,00101011,112,01110000,155,10011011
55,00110111,9,00001001,64,01000000
55,00110111,121,01111001,176,10110000
125,01111101,16,00010000,141,10001101
67,01000011,41,00101001,108,01101100
86,01010110,47,00101111,133,10000101
84,01010100,88,01011000,172,10101100
97,01100001,123,01111011,220,11011100
58,00111010,84,01010100,142,10001110
85,01010101,36,00100100,121,01111001
108,01101100,12,00001100,120,01111000
26,00011010,2,00000010,28,00011100
122,01111010,122,01111010,244,11110100
22,00010110,46,00101110,68,01000100
83,01010011,121,01111001,204,11001100
18,00010010,34,00100010,52,00110100
95,01011111,67,01000011,162,10100010
0,00000000,27,00011011,27,00011011
48,00110000,110,01101110,158,10011110
86,01010110,116,01110100,202,11001010
3,00000011,124,01111100,127,01111111
96,01100000,11,00001011,107,01101011
112,01110000,88,01011000,200,11001000
28,00011100,40,00101000,68,01000100
73,01001001,2,00000010,75,01001011
78,01001110,59,00111011,137,10001001
116,01110100,10,00001010,126,01111110
4,00000100,73,01001001,77,01001101
109,01101101,127,01111111,236,11101100
90,01011010,107,01101011,197,11000101
125,01111101,8,00001000,133,10000101
37,00100101,104,01101000,141,10001101
98,01100010,108,01101100,206,11001110
118,01110110,102,01100110,220,11011100
91,01011011,112,01110000,203,11001011
58,00111010,58,00111010,116,01110100
49,00110001,117,01110101,166,10100110
19,00010011,35,00100011,54,00110110
36,00100100,124,01111100,160,10100000
74,01001010,49,00110001,123,01111011
18,00010010,4,00000100,22,00010110
88,01011000,79,01001111,167,10100111
49,00110001,94,01011110,143,10001111
13,00001101,51,00110011,64,01000000
16,00010000,55,00110111,71,01000111
104,01101000,109,01101101,213,11010101
75,01001011,61,00111101,136,10001000
98,01100010,17,00010001,115,01110011
70,01000110,24,00011000,94,01011110
93,01011101,93,01011101,186,10111010
66,01000010,75,01001011,141,10001101
122,01111010,46,00101110,168,10101000
40,00101000,81,01010001,121,01111001
39,00100111,127,01111111,166,10100110
9,00001001,107,01101011,116,01110100
26,00011010,20,00010100,46,00101110
57,00111001,68,01000100,125,01111101
106,01101010,66,01000010,172,10101100
52,00110100,39,00100111,91,01011011
83,01010011,63,00111111,146,10010010
116,01110100,7,00000111,123,01111011
31,00011111,96,01100000,127,01111111
68,01000100,116,01110100,184,10111000
27,00011011,24,00011000,51,00110011
106,01101010,55,00110111,161,10100001
8,00001000,44,00101100,52,00110100
53,00110101,90,01011010,143,10001111
38,00100110,27,00011011,65,01000001
98,01100010,43,00101011,141,10001101
76,01001100,111,01101111,187,10111011
8,00001000,40,00101000,48,00110000
120,01111000,109,01101101,229,11100101
32,00100000,64,01000000,96,01100000
111,01101111,81,01010001,192,11000000
76,01001100,16,00010000,92,01011100
117,01110101,120,01111000,237,11101101
75,01001011,79,01001111,154,10011010
92,01011100,51,00110011,143,10001111
64,01000000,110,01101110,174,10101110
92,01011100,36,00100100,128,10000000
60,00111100,18,00010010,78,01001110
81,01010001,25,00011001,106,01101010
40,00101000,25,00011001,65,01000001
4,00000100,10,00001010,14,00001110
97,01100001,86,01010110,183,10110111
97,01100001,110,01101110,207,11001111
82,01010010,35,00100011,117,01110101
112,01110000,84,01010100,196,11000100
5,00000101,58,00111010,63,00111111
99,01100011,47,00101111,146,10010010
77,01001101,104,01101000,181,10110101
103,01100111,30,00011110,133,10000101
11,00001011,8,00001000,19,00010011
121,01111001,26,00011010,147,10010011
104,01101000,95,01011111,199,11000111
90,01011010,50,00110010,140,10001100
101,01100101,19,00010011,120,01111000
55,00110111,124,01111100,179,10110011
31,00011111,70,01000110,101,01100101
51,00110011,37,00100101,88,01011000
11,00001011,79,01001111,90,01011010
44,00101100,53,00110101,97,01100001
4,00000100,99,01100011,103,01100111
114,01110010,17,00010001,131,10000011
108,01101100,25,00011001,133,10000101
54,00110110,122,01111010,176,10110000
76,01001100,0,00000000,76,01001100
96,01100000,70,01000110,166,10100110
99,01100011,41,00101001,140,10001100
104,01101000,83,01010011,187,10111011
123,01111011,99,01100011,222,11011110
93,01011101,106,01101010,199,11000111
87,01010111,25,00011001,112,01110000
84,01010100,123,01111011,207,11001111
44,00101100,72,01001000,116,01110100
38,00100110,86,01010110,124,01111100
103,01100111,50,00110010,153,10011001
117,01110101,15,00001111,132,10000100
127,01111111,4,00000100,131,10000011
75,01001011,26,00011010,101,01100101
75,01001011,26,00011010,101,01100101
76,01001100,28,00011100,104,01101000
0,00000000,69,01000101,69,01000101
57,00111001,102,01100110,159,10011111
13,00001101,22,00010110,35,00100011
123,01111011,123,01111011,246,11110110
88,01011000,61,00111101,149,10010101
90,01011010,62,00111110,152,10011000
5,00000101,82,01010010,87,01010111
44,00101100,110,01101110,154,10011010
92,01011100,67,01000011,159,10011111
23,00010111,9,00001001,32,00100000
51,00110011,5,00000101,56,00111000
90,01011010,33,00100001,123,01111011
1,00000001,63,00111111,64,01000000
96,01100000,84,01010100,180,10110100
121,01111001,61,00111101,182,10110110
111,01101111,91,01011011,202,11001010
106,01101010,76,01001100,182,10110110
31,00011111,109,01101101,140,10001100
91,01011011,58,00111010,149,10010101
3,00000011,115,01110011,118,01110110
84,01010100,10,00001010,94,01011110
51,00110011,73,01001001,124,01111100
69,01000101,13,00001101,82,01010010
60,00111100,104,01101000,164,10100100
81,01010001,58,00111010,139,10001011
45,00101101,25,00011001,70,01000110
3,00000011,64,01000000,67,01000011
118,01110110,78,01001110,196,11000100
116,01110100,14,00001110,130,10000010
87,01010111,70,01000110,157,10011101
15,00001111,5,00000101,20,00010100
54,00110110,0,00000000,54,00110110
103,01100111,71,01000111,174,10101110
61,00111101,81,01010001,142,10001110
32,00100000,58,00111010,90,01011010
29,00011101,31,00011111,60,00111100
79,01001111,75,01001011,154,10011010
107,01101011,31,00011111,138,10001010
18,00010010,107,01101011,125,01111101
102,01100110,86,01010110,188,10111100
71,01000111,116,01110100,187,10111011
99,01100011,62,00111110,161,10100001
19,00010011,69,01000101,88,01011000
49,00110001,64,01000000,113,01110001
107,01101011,1,00000001,108,01101100
50,00110010,53,00110101,103,01100111
60,00111100,58,00111010,118,01110110
78,01001110,116,01110100,194,11000010
57,00111001,18,00010010,75,01001011
41,00101001,6,00000110,47,00101111
100,01100100,43,00101011,143,10001111
113,01110001,32,00100000,145,10010001
75,01001011,87,01010111,162,10100010
123,01111011,24,00011000,147,10010011
50,00110010,8,00001000,58,00111010
117,01110101,83,01010011,200,11001000
2,00000010,114,01110010,116,01110100
28,00011100,38,00100110,66,01000010
120,01111000,46,00101110,166,10100110
43,00101011,97,01100001,140,10001100
116,01110100,13,00001101,129,10000001
45,00101101,33,00100001,78,01001110
10,00001010,115,01110011,125,01111101
87,01010111,125,01111101,212,11010100
77,01001101,115,01110011,192,11000000
110,01101110,30,00011110,140,10001100
64,01000000,107,01101011,171,10101011
71,01000111,67,01000011,138,10001010
126,01111110,110,01101110,236,11101100
0,00000000,95,01011111,95,01011111
8,00001000,67,01000011,75,01001011
11,00001011,23,00010111,34,00100010
20,00010100,1,00000001,21,00010101
70,01000110,110,01101110,180,10110100
124,01111100,68,01000100,192,11000000
42,00101010,99,01100011,141,10001101
124,01111100,111,01101111,235,11101011
22,00010110,30,00011110,52,00110100
38,00100110,75,01001011,113,01110001
52,00110100,98,01100010,150,10010110
119,01110111,67,01000011,186,10111010
113,01110001,106,01101010,219,11011011
64,01000000,6,00000110,70,01000110
33,00100001,126,01111110,159,10011111
29,00011101,85,01010101,114,01110010
14,00001110,52,00110100,66,01000010
86,01010110,91,01011011,177,10110001
67,01000011,113,01110001,180,10110100
127,01111111,94,01011110,221,11011101
103,01100111,46,00101110,149,10010101
87,01010111,24,00011000,111,01101111
107,01101011,13,00001101,120,01111000
32,00100000,32,00100000,64,01000000
114,01110010,118,01110110,232,11101000
113,01110001,25,00011001,138,10001010
73,01001001,101,01100101,174,10101110
108,01101100,17,00010001,125,01111101
23,00010111,35,00100011,58,00111010
123,01111011,121,01111001,244,11110100
35,00100011,34,00100010,69,01000101
84,01010100,69,01000101,153,10011001
20,00010100,6,00000110,26,00011010
8,00001000,0,00000000,8,00001000
61,00111101,108,01101100,169,10101001
89,01011001,102,01100110,191,10111111
71,01000111,73,01001001,144,10010000
122,01111010,6,00000110,128,10000000
93,01011101,69,01000101,162,10100010
36,00100100,29,00011101,65,01000001
103,01100111,19,00010011,122,01111010
47,00101111,22,00010110,69,01000101
67,01000011,7,00000111,74,01001010
56,00111000,93,01011101,149,10010101
84,01010100,72,01001000,156,10011100
18,00010010,22,00010110,40,00101000
22,00010110,85,01010101,107,01101011
46,00101110,39,00100111,85,01010101
56,00111000,34,00100010,90,01011010
60,00111100,98,01100010,158,10011110
127,01111111,80,01010000,207,11001111
13,00001101,28,00011100,41,00101001
120,01111000,59,00111011,179,10110011
13,00001101,33,00100001,46,00101110
122,01111010,26,00011010,148,10010100
77,01001101,57,00111001,134,10000110
125,01111101,74,01001010,199,11000111
122,01111010,87,01010111,209,11010001
85,01010101,91,01011011,176,10110000
109,01101101,55,00110111,164,10100100
124,01111100,85,01010101,209,11010001
95,01011111,102,01100110,197,11000101
82,01010010,91,01011011,173,10101101
125,01111101,90,01011010,215,11010111
23,00010111,71,01000111,94,01011110
13,00001101,20,00010100,33,00100001
94,01011110,35,00100011,129,10000001
74,01001010,35,00100011,109,01101101
69,01000101,37,00100101,106,01101010
22,00010110,33,00100001,55,00110111
18,00010010,0,00000000,18,00010010
31,00011111,108,01101100,139,10001011
30,00011110,45,00101101,75,01001011
2,00000010,21,00010101,23,00010111
18,00010010,80,01010000,98,01100010
99,01100011,127,01111111,226,11100010
12,00001100,72,01001000,84,01010100
124,01111100,90,01011010,214,11010110
60,00111100,99,01100011,159,10011111
9,00001001,31,00011111,40,00101000
108,01101100,49,00110001,157,10011101
63,00111111,107,01101011,170,10101010
47,00101111,0,00000000,47,00101111
45,00101101,124,01111100,169,10101001
54,00110110,84,01010100,138,10001010
92,01011100,38,00100110,130,10000010
36,00100100,30,00011110,66,01000010
33,00100001,99,01100011,132,10000100
105,01101001,118,01110110,223,11011111
126,01111110,26,00011010,152,10011000
46,00101110,18,00010010,64,01000000
88,01011000,88,01011000,176,10110000
78,01001110,92,01011100,170,10101010
114,01110010,41,00101001,155,10011011
19,00010011,2,00000010,21,00010101
42,00101010,49,00110001,91,01011011
122,01111010,29,00011101,151,10010111
65,01000001,21,00010101,86,01010110
118,01110110,81,01010001,199,11000111
119,01110111,89,01011001,208,11010000
78,01001110,121,01111001,199,11000111
86,01010110,79,01001111,165,10100101
114,01110010,82,01010010,196,11000100
127,01111111,11,00001011,138,10001010
54,00110110,24,00011000,78,01001110
69,01000101,107,01101011,176,10110000
6,00000110,61,00111101,67,01000011
41,00101001,60,00111100,101,01100101
107,01101011,47,00101111,154,10011010
12,00001100,12,00001100,24,00011000
45,00101101,37,00100101,82,01010010
82,01010010,73,01001001,155,10011011
72,01001000,53,00110101,125,01111101
40,00101000,8,00001000,48,00110000
0,00000000,32,00100000,32,00100000
12,00001100,116,01110100,128,10000000
20,00010100,121,01111001,141,10001101
123,01111011,117,01110101,240,11110000
114,01110010,15,00001111,129,10000001
23,00010111,62,00111110,85,01010101
54,00110110,108,01101100,162,10100010
81,01010001,87,01010111,168,10101000
9,00001001,109,01101101,118,01110110
98,01100010,96,01100000,194,11000010
105,01101001,70,01000110,175,10101111
119,01110111,91,01011011,210,11010010
35,00100011,83,01010011,118,01110110
38,00100110,65,01000001,103,01100111
33,00100001,101,01100101,134,10000110
97,01100001,33,00100001,130,10000010
3,00000011,86,01010110,89,01011001
101,01100101,122,01111010,223,11011111
50,00110010,33,00100001,83,01010011
3,00000011,77,01001101,80,01010000
34,00100010,79,01001111,113,01110001
43,00101011,97,01100001,140,10001100
30,00011110,41,00101001,71,01000111
28,00011100,9,00001001,37,00100101
11,00001011,25,00011001,36,00100100
112,01110000,124,01111100,236,11101100
57,00111001,73,01001001,130,10000010
124,01111100,62,00111110,186,10111010
96,01100000,21,00010101,117,01110101
100,01100100,75,01001011,175,10101111
35,00100011,56,00111000,91,01011011
121,01111001,44,00101100,165,10100101
66,01000010,96,01100000,162,10100010
92,01011100,100,01100100,192,11000000
120,01111000,74,01001010,194,11000010
99,01100011,29,00011101,128,10000000
61,00111101,107,01101011,168,10101000
41,00101001,87,01010111,128,10000000
37,00100101,63,00111111,100,01100100
29,00011101,97,01100001,126,01111110
125,01111101,35,00100011,160,10100000
106,01101010,80,01010000,186,10111010
84,01010100,33,00100001,117,01110101
3,00000011,95,01011111,98,01100010
109,01101101,100,01100100,209,11010001
72,01001000,88,01011000,160,10100000
62,00111110,25,00011001,87,01010111
89,01011001,37,00100101,126,01111110
74,01001010,96,01100000,170,10101010
67,01000011,127,01111111,194,11000010
63,00111111,85,01010101,148,10010100
104,01101000,77,01001101,181,10110101
96,01100000,106,01101010,202,11001010
5,00000101,21,00010101,26,00011010
40,00101000,13,00001101,53,00110101
27,00011011,34,00100010,61,00111101
0,00000000,55,00110111,55,00110111
121,01111001,44,00101100,165,10100101
103,01100111,48,00110000,151,10010111
111,01101111,51,00110011,162,10100010
59,00111011,17,00010001,76,01001100
96,01100000,120,01111000,216,11011000
96,01100000,11,00001011,107,01101011
42,00101010,70,01000110,112,01110000
82,01010010,33,00100001,115,01110011
51,00110011,52,00110100,103,01100111
69,01000101,81,01010001,150,10010110
54,00110110,10,00001010,64,01000000
76,01001100,41,00101001,117,01110101
81,01010001,31,00011111,112,01110000
3,00000011,104,01101000,107,01101011
98,01100010,42,00101010,140,10001100
94,01011110,6,00000110,100,01100100
64,01000000,4,00000100,68,01000100
4,00000100,63,00111111,67,01000011
108,01101100,64,01000000,172,10101100
115,01110011,99,01100011,214,11010110
86,01010110,94,01011110,180,10110100
103,01100111,29,00011101,132,10000100
22,00010110,87,01010111,109,01101101
49,00110001,26,00011010,75,01001011
118,01110110,56,00111000,174,10101110
11,00001011,2,00000010,13,00001101
85,01010101,12,00001100,97,01100001
80,01010000,2,00000010,82,01010010
91,01011011,76,01001100,167,10100111
117,01110101,121,01111001,238,11101110
121,01111001,105,01101001,226,11100010
35,00100011,0,00000000,35,00100011
61,00111101,77,01001101,138,10001010
127,01111111,101,01100101,228,11100100
18,00010010,35,00100011,53,00110101
10,00001010,19,00010011,29,00011101
108,01101100,27,00011011,135,10000111
9,00001001,112,01110000,121,01111001
38,00100110,122,01111010,160,10100000
12,00001100,111,01101111,123,01111011
102,01100110,113,01110001,215,11010111
102,01100110,69,01000101,171,10101011
86,01010110,62,00111110,148,10010100
12,00001100,66,01000010,78,01001110
59,00111011,0,00000000,59,00111011
113,01110001,24,00011000,137,10001001
106,01101010,93,01011101,199,11000111
92,01011100,96,01100000,188,10111100
4,00000100,72,01001000,76,01001100
18,00010010,45,00101101,63,00111111
92,01011100,71,01000111,163,10100011
72,01001000,16,00010000,88,01011000
86,01010110,106,01101010,192,11000000
79,01001111,127,01111111,206,11001110
20,00010100,48,00110000,68,01000100
85,01010101,87,01010111,172,10101100
97,01100001,66,01000010,163,10100011
48,00110000,90,01011010,138,10001010
11,00001011,24,00011000,35,00100011
15,00001111,111,01101111,126,01111110
25,00011001,127,01111111,152,10011000
5,00000101,22,00010110,27,00011011
54,00110110,51,00110011,105,01101001
34,00100010,29,00011101,63,00111111
12,00001100,44,00101100,56,00111000
58,00111010,124,01111100,182,10110110
20,00010100,63,00111111,83,01010011
46,00101110,97,01100001,143,10001111
75,01001011,46,00101110,121,01111001
94,01011110,110,01101110,204,11001100
120,01111000,11,00001011,131,10000011
70,01000110,95,01011111,165,10100101
34,00100010,41,00101001,75,01001011
21,00010101,74,01001010,95,01011111
91,01011011,81,01010001,172,10101100
102,01100110,57,00111001,159,10011111
6,00000110,11,00001011,17,00010001
61,00111101,112,01110000,173,10101101
93,01011101,77,01001101,170,10101010
110,01101110,19,00010011,129,10000001
121,01111001,7,00000111,128,10000000
57,00111001,16,00010000,73,01001001
70,01000110,40,00101000,110,01101110
79,01001111,62,00111110,141,10001101
66,01000010,10,00001010,76,01001100
41,00101001,42,00101010,83,01010011
40,00101000,29,00011101,69,01000101
74,01001010,74,01001010,148,10010100
31,00011111,81,01010001,112,01110000
123,01111011,99,01100011,222,11011110
36,00100100,100,01100100,136,10001000
61,00111101,81,01010001,142,10001110
113,01110001,85,01010101,198,11000110
27,00011011,25,00011001,52,00110100
47,00101111,54,00110110,101,01100101
72,01001000,97,01100001,169,10101001
122,01111010,111,01101111,233,11101001
73,01001001,11,00001011,84,01010100
48,00110000,111,01101111,159,10011111
92,01011100,16,00010000,108,01101100
112,01110000,66,01000010,178,10110010
72,01001000,33,00100001,105,01101001
123,01111011,48,00110000,171,10101011
14,00001110,40,00101000,54,00110110
65,01000001,46,00101110,111,01101111
95,01011111,22,00010110,117,01110101
109,01101101,64,01000000,173,10101101
76,01001100,40,00101000,116,01110100
120,01111000,127,01111111,247,11110111
64,01000000,92,01011100,156,10011100
31,00011111,60,00111100,91,01011011
126,01111110,28,00011100,154,10011010
124,01111100,120,01111000,244,11110100
57,00111001,83,01010011,140,10001100
115,01110011,96,01100000,211,11010011
106,01101010,43,00101011,149,10010101
119,01110111,68,01000100,187,10111011
114,01110010,81,01010001,195,11000011
93,01011101,102,01100110,195,11000011
26,00011010,89,01011001,115,01110011
82,01010010,51,00110011,133,10000101
84,01010100,47,00101111,131,10000011
57,00111001,41,00101001,98,01100010
71,01000111,98,01100010,169,10101001
28,00011100,32,00100000,60,00111100
113,01110001,102,01100110,215,11010111
12,00001100,88,01011000,100,01100100
110,01101110,110,01101110,220,11011100
71,01000111,73,01001001,144,10010000
60,00111100,39,00100111,99,01100011
45,00101101,33,00100001,78,01001110
94,01011110,99,01100011,193,11000001
60,00111100,34,00100010,94,01011110
103,01100111,66,01000010,169,10101001
29,00011101,120,01111000,149,10010101
39,00100111,63,00111111,102,01100110
22,00010110,99,01100011,121,01111001
53,00110101,64,01000000,117,01110101
26,00011010,68,01000100,94,01011110
117,01110101,43,00101011,160,10100000
47,00101111,9,00001001,56,00111000
70,01000110,29,00011101,99,01100011
5,00000101,1,00000001,6,00000110
124,01111100,86,01010110,210,11010010
26,00011010,93,01011101,119,01110111
5,00000101,16,00010000,21,00010101
26,00011010,44,00101100,70,01000110
26,00011010,78,01001110,104,01101000
88,01011000,8,00001000,96,01100000
19,00010011,93,01011101,112,01110000
119,01110111,59,00111011,178,10110010
75,01001011,46,00101110,121,01111001
21,00010101,66,01000010,87,01010111
61,00111101,57,00111001,118,01110110
26,00011010,53,00110101,79,01001111
112,01110000,107,01101011,219,11011011
68,01000100,121,01111001,189,10111101
22,00010110,82,01010010,104,01101000
38,00100110,65,01000001,103,01100111
4,00000100,125,01111101,129,10000001
103,01100111,19,00010011,122,01111010
91,01011011,7,00000111,98,01100010
112,01110000,117,01110101,229,11100101
93,01011101,98,01100010,191,10111111
88,01011000,57,00111001,145,10010001
76,01001100,69,01000101,145,10010001
44,00101100,13,00001101,57,00111001
112,01110000,38,00100110,150,10010110
79,01001111,0,00000000,79,01001111
113,01110001,51,00110011,164,10100100
68,01000100,45,00101101,113,01110001
22,00010110,30,00011110,52,00110100
125,01111101,32,00100000,157,10011101
119,01110111,95,01011111,214,11010110
45,00101101,100,01100100,145,10010001
3,00000011,60,00111100,63,00111111
35,00100011,19,00010011,54,00110110
98,01100010,17,00010001,115,01110011
108,01101100,3,00000011,111,01101111
60,00111100,72,01001000,132,10000100
65,01000001,15,00001111,80,01010000
105,01101001,8,00001000,113,01110001
120,01111000,52,00110100,172,10101100
22,00010110,10,00001010,32,00100000
44,00101100,12,00001100,56,00111000
3,00000011,22,00010110,25,00011001
12,00001100,25,00011001,37,00100101
53,00110101,90,01011010,143,10001111
40,00101000,41,00101001,81,01010001
0,00000000,55,00110111,55,00110111
59,00111011,102,01100110,161,10100001
52,00110100,27,00011011,79,01001111
40,00101000,100,01100100,140,10001100
85,01010101,21,00010101,106,01101010
70,01000110,76,01001100,146,10010010
7,00000111,3,00000011,10,00001010
120,01111000,74,01001010,194,11000010
27,00011011,57,00111001,84,01010100
113,01110001,113,01110001,226,11100010
88,01011000,49,00110001,137,10001001
46,00101110,73,01001001,119,01110111
108,01101100,108,01101100,216,11011000
36,00100100,8,00001000,44,00101100
9,00001001,99,01100011,108,01101100
1,00000001,38,00100110,39,00100111
20,00010100,45,00101101,65,01000001
89,01011001,44,00101100,133,10000101
89,01011001,69,01000101,158,10011110
64,01000000,126,01111110,190,10111110
103,01100111,58,00111010,161,10100001
70,01000110,70,01000110,140,10001100
103,01100111,114,01110010,217,11011001
17,00010001,11,00001011,28,00011100
17,00010001,37,00100101,54,00110110
94,01011110,57,00111001,151,10010111
114,01110010,113,01110001,227,11100011
73,01001001,12,00001100,85,01010101
17,00010001,126,01111110,143,10001111
36,00100100,32,00100000,68,01000100
127,01111111,3,00000011,130,10000010
121,01111001,118,01110110,239,11101111
76,01001100,117,01110101,193,11000001
111,01101111,37,00100101,148,10010100
116,01110100,71,01000111,187,10111011
110,01101110,61,00111101,171,10101011
5,00000101,17,00010001,22,00010110
18,00010010,18,00010010,36,00100100
81,01010001,33,00100001,114,01110010
10,00001010,49,00110001,59,00111011
9,00001001,26,00011010,35,00100011
4,00000100,104,01101000,108,01101100
89,01011001,114,01110010,203,11001011
101,01100101,71,01000111,172,10101100
97,01100001,17,00010001,114,01110010
124,01111100,111,01101111,235,11101011
103,01100111,112,01110000,215,11010111
17,00010001,102,01100110,119,01110111
72,01001000,102,01100110,174,10101110
58,00111010,87,01010111,145,10010001
55,00110111,34,00100010,89,01011001
101,01100101,91,01011011,192,11000000
68,01000100,2,00000010,70,01000110
109,01101101,113,01110001,222,11011110
25,00011001,70,01000110,95,01011111
10,00001010,19,00010011,29,00011101
45,00101101,79,01001111,124,01111100
84,01010100,53,00110101,137,10001001
79,01001111,54,00110110,133,10000101
35,00100011,47,00101111,82,01010010
71,01000111,104,01101000,175,10101111
60,00111100,36,00100100,96,01100000
113,01110001,28,00011100,141,10001101
44,00101100,46,00101110,90,01011010
9,00001001,100,01100100,109,01101101
87,01010111,35,00100011,122,01111010
92,01011100,18,00010010,110,01101110
78,01001110,103,01100111,181,10110101
20,00010100,36,00100100,56,00111000
72,01001000,112,01110000,184,10111000
103,01100111,13,00001101,116,01110100
119,01110111,107,01101011,226,11100010
104,01101000,21,00010101,125,01111101
59,00111011,111,01101111,170,10101010
61,00111101,96,01100000,157,10011101
32,00100000,30,00011110,62,00111110
73,01001001,91,01011011,164,10100100
61,00111101,28,00011100,89,01011001
56,00111000,107,01101011,163,10100011
23,00010111,92,01011100,115,01110011
56,00111000,66,01000010,122,01111010
20,00010100,86,01010110,106,01101010
96,01100000,7,00000111,103,01100111
56,00111000,21,00010101,77,01001101
84,01010100,19,00010011,103,01100111
89,01011001,47,00101111,136,10001000
37,00100101,88,01011000,125,01111101
